subscription_id,user_id,plan,start_date,end_date,monthly_revenue,status
f778cc92-1b3d-4fb5-8510-9447b6773647,f4ebaab4-116a-470d-a608-f37b6a526fbc,pro,2024-02-26,,49.0,active
6d973cee-874d-4cc0-91e6-25849488d9ee,cd31a994-3dbc-42b1-91d4-8eaffc6d3425,pro,2024-03-11,2024-06-17,49.0,canceled
2a3da337-161b-4d73-9ed2-51b3ac20930d,ed50627b-6722-44b3-a567-3978a6ff77a5,pro,2024-03-01,,49.0,active
b151e755-46e0-4ca0-aea8-e3ee77a2a5bf,34577515-9174-4d03-adcf-80c8e9a21974,pro,2024-03-09,2024-04-24,49.0,canceled
df79a979-3018-44c3-9120-21aaac0069bc,76a5ce46-3394-42b9-8eac-1b108e4399a0,pro,2024-03-16,,49.0,active
010eaa98-176a-4cbe-ae26-e05dfae67b5e,a117be7c-f6b5-4a5a-a539-1100d6c6fc76,pro,2024-02-07,2024-03-13,49.0,canceled
e0230cef-893a-4cff-bb4b-976521159698,15dd143a-18f1-4b23-9ab7-727fa81eadbd,pro,2024-03-06,,49.0,active
b4fa618c-2094-4976-8a23-05fa200a0c49,866f9fd1-5830-404f-a44a-0616a5eb5e02,pro,2024-03-12,,49.0,active
1f1ccdd9-efcc-4805-abb9-7bae82baaa56,f2c877f7-cc6e-442a-995c-25928d70f92d,pro,2024-02-20,,49.0,active
2cb060b2-3e3e-46f2-9715-21408c65b351,ff7f08d0-ba9e-4bf7-94cd-eafcd39ad11a,pro,2024-02-24,,49.0,active
48bccf1b-380f-4e06-9667-5868a6abd038,e93d5a39-6276-48e4-8ef2-c4f5175e9ae7,pro,2024-02-17,,49.0,active
d4b39f3b-c6a8-4f33-bbd1-bedf867d5477,e55a46ce-ea06-4a20-b14e-57d7cf48e718,pro,2024-03-07,,49.0,active
c7e6a086-16bc-4e7e-8bcb-a09553a287b7,ecb68e6f-c375-4d97-acfa-7582046c31f8,pro,2024-02-19,,49.0,active
022327af-75a9-47eb-b64e-f6744a10dbe2,7646a54b-fd0e-4542-860a-1c20d1e69fc9,pro,2024-02-09,,49.0,active
537d6ffa-368b-4166-8b45-cdb862ff5c17,05184363-0a05-44ad-975f-078430072639,pro,2024-02-28,,49.0,active
c30d3a44-9601-4f56-bf42-a66bb918e100,3f11515b-478a-42e9-ada8-56c7d005b398,pro,2024-03-10,,49.0,active
171e1137-5695-46df-81ee-bfaf334406c7,1ec338a2-746f-47ad-9841-623a6dd730af,pro,2024-02-08,,49.0,active
9b5a741e-db3e-4f05-91ba-21cf2ab9f1e4,7bd6282e-a6a6-4e95-8891-5561b79a9334,pro,2024-02-21,2024-04-04,49.0,canceled
211e74f1-92f5-4c9f-9b18-446c36f6fb90,ed2e1908-22ad-4bcd-aade-90395c8088ea,pro,2024-02-19,,49.0,active
d93a2cad-6f3f-4c3a-9ea9-0f5b5f2db5bc,918cbb84-44c4-4b85-8758-338a06d7c93a,pro,2024-03-10,,49.0,active
360879f2-1a5a-4c38-96c3-2547dd7d568b,e4ede6e3-c576-48c0-b503-7bc0bc164d45,pro,2024-03-09,,49.0,active
82587768-904e-4875-b962-247d2c9eb7c2,bc199cdf-2abe-458b-89d0-091185f3539e,pro,2024-02-17,2024-05-30,49.0,canceled
26ff0a0a-4b04-4e71-b494-7446ac4ac53c,75e53dec-ab8d-4175-90e2-68e9e29e8c53,pro,2024-03-14,,49.0,active
658ebe10-a617-41f1-80e4-bc75cbf40a80,f08157e5-15da-4c8f-8f72-2f74469fe7fd,pro,2024-02-03,,49.0,active
f6e30d57-d2d6-4e54-bb9a-d49a96663979,615a79c2-792d-4b01-8d3d-698f56509ffb,pro,2024-03-10,,49.0,active
58ec9478-5d77-402b-8144-1253e3603af5,3ec9b77e-e394-4167-a814-29458bf4e311,pro,2024-02-23,,49.0,active
54dd6bd7-3323-4613-b50d-8528dcb272a5,3f1a0112-c689-4221-a544-fe99f7ad9ce3,pro,2024-03-18,2024-07-09,49.0,canceled
46beb10f-c648-44dd-97a6-216c523d7fb3,d88a54ee-b6ba-439c-8dc5-415d8298b6fd,pro,2024-02-06,,49.0,active
6ce9fe8c-2616-4c6b-a411-61eec8390100,0422fb9b-489c-4d82-a28a-61f5fee8c852,pro,2024-03-05,,49.0,active
062fc1c0-f6e6-4129-952a-e7ceddf01feb,92865092-75de-4272-b6ef-43e636d18dcb,pro,2024-03-10,2024-05-11,49.0,canceled
a2989102-76a7-49c0-b2af-3cc25003b344,6fb798e7-b6cd-4356-a094-868160702b7d,pro,2024-02-21,,49.0,active
eb26b9ec-9c94-4074-b70c-33434318a31d,783572a1-61de-4628-b3bb-4c75e702a466,pro,2024-03-13,,49.0,active
9d7b93cb-d1b9-410c-a9c3-0fafc097affa,fcbcbb4d-dfaf-4604-8472-eb2e60d55d55,pro,2024-02-26,2024-04-08,49.0,canceled
1f068efd-d666-466a-bbbb-ad877da6309d,7b30a86f-1251-474f-b377-54cc275ac980,pro,2024-02-06,2024-03-23,49.0,canceled
c1c2debd-144d-4f42-8795-698654a3afe2,daf88ab5-737e-4ad4-b8e5-21ab732ad996,pro,2024-03-10,,49.0,active
8c52e6b7-396c-4f89-9329-c7ec30e99926,512c529e-5778-4e00-8fec-429546bd4e1a,pro,2024-02-12,,49.0,active
b181469e-7cb0-4da0-b7af-7a9514664336,2fe0cba7-bc51-47a5-8d27-27ef7436b300,pro,2024-02-16,,49.0,active
9e7f5f3d-9fcc-49c6-84e6-d5f99bace007,11e1f459-b340-4e04-aca3-535a720a6282,pro,2024-02-21,,49.0,active
4086f4d0-d185-4fbb-bc34-001a04553ea7,bfe5b2d9-61f1-45d6-8a8b-45fb01bf0f2a,pro,2024-02-28,,49.0,active
cef68bb2-2448-4d12-a6be-8b4eefd291c8,7ceaa6ec-d978-4931-9b6c-17233a859a2a,pro,2024-02-25,,49.0,active
b8f5bfa2-1273-411c-bff7-89270146f1a1,4edfee1d-6226-48c1-9b85-bfdabd2cb145,pro,2024-02-09,,49.0,active
60935988-a200-4fc9-ae11-3197b35f6d26,da11a730-c401-4525-909f-c6e6c1aab675,pro,2024-03-09,,49.0,active
de4429b9-037a-4287-8995-525b6e148b14,b278cfef-2bdf-4282-b29f-855f3b5a7c63,pro,2024-02-23,,49.0,active
12c258b1-0ade-4e3f-8551-efe9398edc82,fed69bdd-7c9b-4225-abfa-3cdda336b32b,pro,2024-02-20,,49.0,active
dffb3435-24a5-4263-8a57-604396ebdf50,8b5abf73-0cc8-432b-b54a-71d8501aaea8,pro,2024-03-03,,49.0,active
edcdafeb-73bd-4c20-9bc3-8f192b3af249,aa4870d7-81c3-4378-8dfe-668a8a778138,pro,2024-03-08,2024-06-21,49.0,canceled
e3c403bc-98aa-4019-9e42-a93ba54441e7,38e46c89-a13a-4c1b-a702-adf7fd8b4190,pro,2024-02-28,,49.0,active
d64a50dc-ed5c-4544-8fe6-770f36ecf0f6,126efd38-ca1a-428a-8a2e-f334a6938640,pro,2024-02-13,,49.0,active
82219d49-dd2f-4d18-bad2-445a597cb3aa,9d20f644-3ef7-412b-81ca-d022d7d1c651,pro,2024-03-02,2024-06-07,49.0,canceled
ed5c60ba-65bb-4544-8e09-84d9628b07d9,023d02e9-0f80-4b0a-a032-7370678c966a,pro,2024-02-09,,49.0,active
f4e59256-ed86-451c-8755-b2696629b1e9,f15b737a-72e1-4e8b-bd25-237353ad3a26,pro,2024-02-24,,49.0,active
b7fe595e-03bf-4999-8ef0-cef28db4b0db,3360aa11-b339-47ec-9c80-82255b610d97,pro,2024-02-16,,49.0,active
9246c6c9-87fe-4fc4-a741-5900d65c7f94,1ccdfb11-0a73-4a92-b19f-67efd1b5fd8b,pro,2024-03-18,,49.0,active
a39a02b1-ba83-47e8-b44b-3ecdc56fca00,f15e77f9-8975-4f3b-bf14-be9f6da5bbc1,pro,2024-02-04,2024-03-05,49.0,canceled
520f1c58-c0aa-4bc0-bcb1-545489a97316,d41e068b-d9d6-4edf-9941-94627cc0f94b,pro,2024-02-13,,49.0,active
98caeb0f-a46a-4aee-8977-90d376a28632,577b80eb-b252-457f-acb4-17dd78393324,pro,2024-03-19,2024-05-22,49.0,canceled
1407936e-b884-40ed-b2c9-e8302441ee67,16906322-5f80-46df-aa04-024864f70569,pro,2024-02-24,,49.0,active
04f66327-4fb0-4776-8154-c4c897df7128,21a9c23e-133e-48f3-a2a6-f14228e3e99d,pro,2024-02-24,2024-05-01,49.0,canceled
ae855fd3-873c-4060-8eed-230fcfd2896a,092e0fae-1b00-4337-8b5c-1c6bbe4cfb55,pro,2024-02-24,,49.0,active
3d6ab5a2-1174-44ea-bff1-da0970753cdd,e5be2394-e59e-4515-b3f6-dc682a8cdd24,pro,2024-02-21,,49.0,active
7e5b4325-2d60-4cc3-b25c-d052895f6aa6,ac686be8-5e1b-4c30-b0a6-c43439a81f55,pro,2024-02-18,,49.0,active
68066793-5c47-4b17-825d-c18cfb902064,c140de25-e205-42ff-8b7d-9df8fcfd876a,pro,2024-02-24,2024-04-26,49.0,canceled
441a8fe6-286b-42f1-8a8c-6866116b4433,44adbdbb-cb1f-49c3-bff1-904d18ae9625,pro,2024-02-23,,49.0,active
ec7691bc-d993-4f4e-bfb3-465fb6c45087,8aa05ac9-d3e0-4b84-be83-d30ff317bedd,pro,2024-02-04,,49.0,active
f300a465-7aa0-40a4-9f19-e5ecfe0143ca,681daf20-161c-4359-bcc2-b62c7ad112b2,pro,2024-02-23,,49.0,active
ea0a9f73-cc2d-461d-8f30-f97d49c49638,15759a7b-e564-43f3-8d4a-831da7a35fb1,pro,2024-03-05,,49.0,active
9eac4677-f54f-4d14-ad36-c7a4b2efad6d,b818bc98-d79f-49a9-82e0-4f32c3346eaf,pro,2024-02-15,,49.0,active
cd2316b4-b557-4935-a39f-7f0e5e1a8859,781f1fc2-0e54-4f20-bbd9-4300e3afc115,pro,2024-02-04,2024-04-23,49.0,canceled
a4a2da67-03e0-4e4b-915c-2cf6e7584e8a,a142d6e5-7ef7-40c1-bbad-9f0ebfa0a5fa,pro,2024-02-23,2024-05-27,49.0,canceled
a4acf45d-2295-4817-8772-72b010b88901,7bd02d77-7d56-4c27-9dce-5c2f08f8e9d9,pro,2024-03-09,2024-04-08,49.0,canceled
4521dd4a-0182-4dbc-9347-b4610c85defb,bee61f7e-3e3d-4f92-b55c-9dc2f06533d1,pro,2024-02-29,,49.0,active
b1e9624c-0808-47fa-a6c0-1d894c5772bd,71bbe841-9d32-4896-b7f8-fd0ac7d0b7d8,pro,2024-02-27,,49.0,active
d12d3cfa-6337-4615-99b0-68aeb584c0c7,74c239b2-c0ac-4443-bbfe-01268b1e59f6,pro,2024-03-01,,49.0,active
ff6e294d-402a-4cfd-b879-6a02da179402,58c222ba-fb84-4f58-9dec-a047f6644424,pro,2024-03-03,,49.0,active
a17cecd7-fe26-4dc9-97ca-4d5c29cfa9c9,5254d908-60af-4499-a52d-3a2a61dbfd14,pro,2024-02-12,2024-04-08,49.0,canceled
284289fb-3185-477a-bf9d-eeecee29c7d2,64365669-f272-4e16-8e9f-0b3b29d024a8,pro,2024-02-13,2024-05-11,49.0,canceled
9c3c4a6d-2b59-4be8-bbb4-71fcba35c3e9,bc7ee726-2007-4f33-bc21-f259afb5bf5a,pro,2024-02-27,,49.0,active
3703bd5a-ea1a-4010-aa52-f188e12d5c4a,97e37bf9-b1ab-4a57-9f7b-2604e9e1bbb1,pro,2024-03-06,,49.0,active
96e03f29-56db-4be0-afa0-d178eccda22e,4c187c7f-f46c-463f-868e-c9700e6cf707,pro,2024-02-03,,49.0,active
307311da-843f-4e54-84b0-bc6ba9de0b17,c48cc3ad-51b2-4bde-a5f0-a6a527c96b3a,pro,2024-02-15,,49.0,active
bf06f795-8bdd-4093-b8c6-70aef101bf8b,74076dee-4424-4310-81ae-4f106746ab49,pro,2024-02-21,2024-04-30,49.0,canceled
08c42f08-9ca2-4bde-9504-3f8eefbad548,473e6021-014a-4e3d-89d2-faabee432d0d,pro,2024-02-17,,49.0,active
f61500e8-28ea-47bb-a152-619ecff8da4b,ce484d62-7373-4e61-ab1a-55f64e0c4a4f,pro,2024-02-25,2024-04-06,49.0,canceled
827da62c-8e15-4c21-91d3-51870c0c8f8f,2091cff9-7275-446d-bd58-2925b759ce5c,pro,2024-02-21,,49.0,active
a8fe9497-eeaf-4686-ac00-40a8a1b6c822,2b99244c-866b-4156-98ff-8af94e4607f3,pro,2024-02-26,,49.0,active
82873016-a934-44cb-be56-280f71f27f4d,c06101eb-708a-4969-b043-29b2fdb0062c,pro,2024-03-02,,49.0,active
8089b2ae-ee8e-4103-94cf-a6a54d65f174,43191fb1-1fa1-44d4-9789-8430a3cd310a,pro,2024-03-06,,49.0,active
d8e199f3-e025-43dc-91ab-1f92380ad966,4bef40e9-3b1c-4442-8d28-d05a2763f922,pro,2024-02-21,,49.0,active
22f1f78b-3df2-42fd-9065-6d0c1fb26e56,42f933ba-6d20-4a80-8571-08f10364832b,pro,2024-02-22,2024-06-12,49.0,canceled
51282f56-2b7f-4f7f-8daa-81c2a3269ab8,05b3602a-e0b7-428e-9de4-defdcaec2a21,pro,2024-02-18,2024-04-19,49.0,canceled
752f648b-4ff9-4890-a158-ca7b39b70f40,f2f07b3c-b4a0-408d-9886-1dbc4cca9dae,pro,2024-03-03,,49.0,active
0805b3a2-e664-4129-b72e-d85e43290146,c036c0ca-a2ae-44fd-b824-4992e02a32e0,pro,2024-02-20,,49.0,active
88c2bb49-02e0-454b-81c8-a160f25560af,06b4f8fc-7a6e-489f-b834-2aea3aa16ee4,pro,2024-02-12,,49.0,active
01061d43-2cae-45c5-8438-bda315654a3c,66ea85ee-8230-4468-bbc2-492fa5eee356,pro,2024-02-06,,49.0,active
59990b6c-8600-4656-8aae-2760f10cc5d9,424ef053-5649-449d-b543-e2b855b1eccc,pro,2024-02-09,,49.0,active
5892c062-c038-4ab0-8435-edc6c46ad08e,ae621bb2-68d3-455a-974c-9cf784997697,pro,2024-02-11,2024-06-01,49.0,canceled
efed534a-5710-4fbd-b8bc-4350523a08fc,707c8103-fb34-4c8e-b466-3cc6f953380c,pro,2024-03-10,2024-04-26,49.0,canceled
d4d38899-a904-4348-b2ed-f452076215c9,ea49560a-033a-428e-b140-19f56fc58e04,pro,2024-03-19,2024-05-16,49.0,canceled
95331889-eb4d-4f16-9c5c-cb4aea86b656,cc2e0efa-d1c6-4ed4-9f2d-6a0ae39c2f8a,pro,2024-02-20,,49.0,active
5940ba22-3db8-466b-9823-561b2aa2bdcd,cfd19fcc-008c-413b-a0fc-0d75094c74da,pro,2024-02-17,,49.0,active
92a552ae-b524-4a18-a822-6ceccedf6264,3aafe06f-f240-4870-b600-4ca1dbabd21c,pro,2024-03-10,,49.0,active
3b4ecf0d-a232-4c9e-90d5-fec902c21587,bade5ae1-f548-421d-b100-2cd8f38147a0,pro,2024-03-01,2024-04-09,49.0,canceled
f39d25bd-3ae3-4ee0-9af5-7062c2e3e96b,512a1d00-c3e7-4e59-a9ee-fddb4f0d6a47,pro,2024-03-02,,49.0,active
91ec17c5-9a2c-4926-bc20-d6114246a323,a7c44199-d366-4710-a5d6-9ca514b92135,pro,2024-02-15,,49.0,active
f7adf44a-77c9-45d5-9fcc-4794a16c05ad,1ce866e8-3eda-4b78-960f-afb25cf8d80d,pro,2024-03-01,2024-06-10,49.0,canceled
75cac43b-dfb0-4003-8e23-ed1f37dcddc8,06adce56-4a37-4425-9a56-f5e6fc024e79,pro,2024-03-05,,49.0,active
ae1d4db7-cb0d-4051-96c3-723e939e21ee,98fe912d-3e30-486b-835a-666e34b87c47,pro,2024-02-19,,49.0,active
857cfd87-4bc3-48ff-bf35-14edfea712d3,d4f2e3a9-7fe8-424e-b12f-57e30e259282,pro,2024-02-17,,49.0,active
7ac8b705-73c2-4274-8c1d-b0423683c230,b71f2134-413a-463c-964e-ed29e6f54c9b,pro,2024-02-24,2024-05-29,49.0,canceled
10bccd89-77e6-40da-a920-ddba09814525,1717918a-b83f-4772-a243-9bfcf362425e,pro,2024-03-04,,49.0,active
8a7ed271-c3b2-401a-acef-6de7dc012387,708e7d42-48fc-47af-80d1-a45e2dede19b,pro,2024-02-28,,49.0,active
21ce4603-b71a-4dfe-bc2a-7b8ab0649ba8,78399749-b605-47b3-9556-0367d731f91e,pro,2024-03-06,2024-05-20,49.0,canceled
647b86d7-051e-4f29-843c-b9ce163dd8c9,d1025284-fe73-4f4e-9897-a6d416194a16,pro,2024-02-08,,49.0,active
81a8becc-50d2-486b-9cd0-58ac66e0ad2b,8714bd3b-46f4-4f85-8288-121433f6f390,pro,2024-03-01,,49.0,active
012366a1-3904-4776-be6a-b6e0b938f391,7812bd49-7ec4-42a1-b5a0-0f356f60ad00,pro,2024-03-03,,49.0,active
62510db3-29ea-48e9-bea5-e1ec84c9d6e8,3660ef60-cd0e-4fad-bbf0-60bed8abdd8f,pro,2024-02-22,,49.0,active
d648dde4-5f2f-4e03-a043-eae8e2e82814,4e2f94f8-7e44-4687-84ff-75c4989d1beb,pro,2024-02-21,,49.0,active
b6848520-18f1-4c57-81b6-3ab079a409c8,abaf6119-2db2-4dcf-96dc-3e5442b51e7a,pro,2024-03-14,,49.0,active
adfc0ccb-c973-4b58-8b12-6432e97ba731,f5772cf3-c891-464a-9fa5-0b948e1a4fc5,pro,2024-02-01,,49.0,active
4979aa55-b790-4e9e-9acd-81438941d2b2,c457ce8c-a0c9-47d6-890a-84d9ed81dfe9,pro,2024-02-19,,49.0,active
b12944cd-8af0-43ab-b1cd-08dff5259a6f,0fae6e7b-b627-474a-99b3-25d5cfa784d7,pro,2024-03-06,,49.0,active
68386a5c-c267-4a49-8a9a-5befe497b5d7,3ffa5f00-7c79-4289-aba7-8901c2d37cda,pro,2024-03-14,,49.0,active
c2ae8fef-dd6f-492f-8818-4f6dad2e5538,060d3479-699c-4139-9897-0931158214da,pro,2024-02-26,2024-04-05,49.0,canceled
779c64c0-aaa8-4eed-9bb4-53d27a799117,c556faf4-c9c5-4a0e-9477-c750ee19f70f,pro,2024-02-06,,49.0,active
257c9131-2f84-4ee5-adc8-8341cdf8e2a3,472d43e2-d452-4817-912a-bc2b00a7d22d,pro,2024-02-19,2024-05-14,49.0,canceled
2e649819-7bd1-4c5b-98d9-040fe69a47cb,b73cbdf6-a56e-48f2-8fcf-66d0b4af77e6,pro,2024-03-09,,49.0,active
3742cf50-6000-4346-8a1b-7e877fdaa749,589f1ba4-05a9-40b9-85c4-48309f8a9739,pro,2024-02-18,2024-03-20,49.0,canceled
3b1e343a-717b-40ca-abd0-54db7f2e294f,297d79e0-be46-4194-9611-40d49af4f32a,pro,2024-02-20,,49.0,active
90989979-80bf-44f1-a57f-c65de4f5814d,ddf65ed4-39f2-41e0-9087-b30fa26b5cf0,pro,2024-03-08,,49.0,active
d98f9a8d-9044-491c-ac85-35f42b86a8d3,0f7c2a9d-0a30-46aa-b79b-f3884a9e8c0a,pro,2024-02-19,,49.0,active
f207d4a8-3bdf-44dd-a009-5fe5c7a28812,dc429bda-3f8c-423a-9ba5-f21132c77efc,pro,2024-02-25,2024-04-25,49.0,canceled
2c0c04bf-2cab-4fa2-8212-66c1baa6ce36,e41de14c-491e-4191-bfd8-1b5a6886b0ae,pro,2024-02-13,,49.0,active
5196eefb-8a27-448b-94c3-3ec203c98203,8588e969-fa36-4df3-a74e-ed9d8e4ec418,pro,2024-02-17,2024-05-15,49.0,canceled
8ab51c75-5f2b-4492-b09b-cce92a736dba,ce607106-9fc0-4f00-88dd-4692c2022434,pro,2024-03-06,2024-05-05,49.0,canceled
5789faed-565b-45e5-ac74-0bc73daadf0a,978527f7-e779-4ae4-8bc8-384b0e5e2c0a,pro,2024-02-21,,49.0,active
191ce622-b7b3-416b-828c-47ab55e32fe3,55f0dc3a-185e-446c-9f79-d80b31d152fd,pro,2024-03-09,,49.0,active
146f3d98-0eee-447f-9be2-f72b0b13bdf0,5bec4ce4-8ae3-40fb-a6a9-f2147871dcbe,pro,2024-02-29,,49.0,active
576b837b-48ea-4ccd-96bd-1a2089c0612e,65bded58-f7a4-4b9b-ae12-4831fab00c84,pro,2024-02-24,2024-05-06,49.0,canceled
e3f7ae9e-6bb6-4fd4-b915-024fff8f5491,987ee631-2d3a-4da8-9503-518575aa510f,pro,2024-03-22,,49.0,active
c1ce891e-5855-47e4-9d0a-fa24df1c9b56,94d64ab5-86b4-48f6-9bdc-1dd44070b8f1,pro,2024-03-07,,49.0,active
1158f62a-3f85-42cd-a12c-ad639ab17347,56717ab2-b3ea-4137-aea4-097a07c53da9,pro,2024-02-21,,49.0,active
81715ada-8096-4406-970d-4dd83c1a828b,db56ac80-a896-4fa2-96b3-3f758d828f65,pro,2024-03-07,,49.0,active
88ddf9cf-2445-4dfc-9e55-bfc6991aa8ea,acabfb2e-b310-41f8-83e2-1b21c61670ff,pro,2024-03-12,,49.0,active
4fe7a3bc-0133-48fb-b06c-e5ef83693332,16a07dc3-b3a0-4cc4-9279-ed356ca3ebac,pro,2024-03-22,,49.0,active
3c04ad98-bba0-44a3-abc8-931de5c0b7c2,4d431959-0432-4026-9002-b6105ef2c24d,pro,2024-03-04,,49.0,active
6ee6c372-6160-44e0-a974-fbfacd56bc45,a1b11059-f69c-42a3-b59f-8ff0ca76fea8,pro,2024-02-28,2024-04-20,49.0,canceled
764cca8f-8d32-4c72-9bad-977f24b50895,17fe7237-e2e2-4c6d-83a3-a32eeb39a2c0,pro,2024-02-09,,49.0,active
229df08d-8e27-40c7-bcb4-1d2a7b1b01a3,7271d432-dfa3-461f-8683-7a14be85c8f1,pro,2024-02-26,,49.0,active
b130e630-a64e-450f-9b59-58923c3dc955,2c324bfc-1560-4a45-9bd4-c29eb7c025f8,pro,2024-03-08,,49.0,active
c1ebfb62-338a-4404-9e0e-9462e1615b84,771fa8ce-9719-45e5-91ec-92a6b43befea,pro,2024-02-29,,49.0,active
f47c9315-9e00-4757-b688-c848331713df,33857eda-9061-4f51-8a64-5bfe6b66b25b,pro,2024-03-02,,49.0,active
84b965a9-230a-4386-b0d1-901097dcac7c,1d4f80a2-9e3e-4d0b-bd03-6039883feafe,pro,2024-02-11,,49.0,active
85909975-5746-488a-9d4e-2ac319a71c69,40e6b4a7-7627-4032-b4da-7620c6589fb5,pro,2024-02-26,,49.0,active
341d5a16-0ae2-4876-b824-7bd72d535534,afa99a62-4773-4cc4-9ab1-7368393b8707,pro,2024-02-19,,49.0,active
e717dbba-ed48-4d92-b711-0e08694e6114,54e839b9-9aa6-4b53-99a3-ce727fb2d631,pro,2024-02-14,,49.0,active
b036cef1-8d96-47e5-a461-72b2dd33fd94,a5bb20ed-2586-4444-9bea-ca4ceb2362ea,pro,2024-03-13,2024-06-22,49.0,canceled
85cf3b68-b432-402d-bb17-699825e80392,55837264-6742-4ec8-a4d0-676c4185ef72,pro,2024-02-14,,49.0,active
5dbf3324-73f1-4cf3-8fca-585652970091,bce246b0-9a55-410e-8722-e96fe86b9bdd,pro,2024-03-12,,49.0,active
96dcf57b-e3bb-407a-9afd-24c2bfa86f8c,2528fa1f-1195-4b01-8d76-9dd1fd8e139b,pro,2024-02-18,,49.0,active
52b29903-ee58-4613-aa3d-250d58de40dc,a5c37fe4-6b0e-4d5d-abb2-f19280bcb61a,pro,2024-02-02,,49.0,active
8b251448-efdb-4d03-ae26-ee9511fbe6e2,a39249fb-b220-4a61-8d5a-234d76553373,pro,2024-02-29,,49.0,active
fc5ac929-3b7d-4682-b001-bc6bea9fafa5,2df60c25-642f-4e54-a59a-a569188895be,pro,2024-02-22,,49.0,active
8a5282e6-f244-4b9d-b30f-e78b3f1321b9,1e327c25-bfd1-4234-b4ca-99137bc695fc,pro,2024-02-14,,49.0,active
3087b5e8-fdad-480b-8b0c-ec428670753b,c8e50eb6-fcdf-4433-bc7a-d7994117000e,pro,2024-02-11,,49.0,active
008405db-8fd8-4e42-bca3-d3f26e5e0f38,c08a0d9f-b9ca-472c-90c3-646bebd554fc,pro,2024-03-04,,49.0,active
5e9f4c68-bb30-4e44-9daf-97ffed3166bd,781fd6b0-efe8-4d92-872e-a30d66d984d0,pro,2024-02-24,,49.0,active
9d20bea2-7c5a-41e6-9a84-051e7bab3c28,090d1171-3a09-4767-ac0a-61392a17a0d0,pro,2024-03-04,,49.0,active
d69b386a-60a1-4d77-b2cf-18ed59a04546,db13d3a2-ba40-4f41-b3e5-219c0eb723c8,pro,2024-03-04,,49.0,active
d9b31708-179e-4b7a-a441-f7e99259c95c,e448f36c-1fa2-4e09-b8fb-655017ee1fce,pro,2024-03-06,2024-04-27,49.0,canceled
b02472e1-173e-4b1a-b4a1-e87cf9b5fc6b,ea5bbdf9-76b7-42e3-8012-c08e0a329b8f,pro,2024-02-15,,49.0,active
0dd86f70-e6b9-4c25-8f90-e36e4e41929c,95ece166-1272-4e21-af2d-c09eeebcccec,pro,2024-02-20,2024-05-28,49.0,canceled
b8b7b245-ee4a-4653-929d-1c008f250524,60737ccc-4782-4a6f-b6e6-b7f655e6ea8e,pro,2024-02-07,,49.0,active
81134218-39aa-4e0b-9a40-494c65934db6,9ee07139-bd1b-4540-acaa-b654d14ee5c6,pro,2024-03-08,2024-06-16,49.0,canceled
591b15b1-585e-441f-950f-2561ef6079e9,514340ab-f5dd-423a-8dd7-2a578bdff481,pro,2024-03-06,2024-05-25,49.0,canceled
48c0a27f-2b26-481f-8f06-a42e9f805dd9,144f9fd0-e243-4744-83a2-3bc0f6346558,pro,2024-02-10,,49.0,active
4d5ae0e8-3cc6-4a3e-bea0-848c97953c60,ef73c009-51fc-48bc-8d2a-a16f0b4cb687,pro,2024-02-05,,49.0,active
9bcd91c7-c93a-431b-ad19-737842a544e0,31f67011-0513-436a-8ace-a663a4b59be4,pro,2024-03-09,,49.0,active
551c76c2-85e4-47ba-b7b6-765b696cf36a,6ff23297-906c-448b-9787-378af0a0268e,pro,2024-03-10,2024-04-28,49.0,canceled
1457cb0c-95d8-46fb-8c40-d262daa25517,22af433a-1807-4a32-9ece-510ac01007aa,pro,2024-02-22,,49.0,active
514973ad-aa33-406c-a3be-8f06846a4c67,00383791-8114-403f-acc7-15e07373870e,pro,2024-02-10,,49.0,active
3daec515-fcf0-4eda-b490-9f4790d790a8,434b0c0f-af7d-4886-bc36-958ccde3790b,pro,2024-03-07,,49.0,active
5820f88d-e874-4dcb-915b-ef95d704d572,7a224a46-45ef-4301-b5a3-27f1b5785ca7,pro,2024-02-09,2024-05-29,49.0,canceled
171b3adf-0910-4657-9e93-81ca1fae7004,a5ae8cbc-903d-42f3-b6f9-b968d38cddcd,pro,2024-03-11,,49.0,active
ec7f713f-3286-47b9-b519-3c40ee51580d,022061fa-2d63-4939-ba7a-b0b3cbebb06e,pro,2024-03-13,,49.0,active
adbb25b0-a0c7-4d67-887b-2d5b0969d5a8,316ec8be-d67a-456f-8d4b-33bba1cb1f62,pro,2024-03-02,,49.0,active
84d1a1de-c58b-4ab3-a3c7-9604c3cd5227,912041a7-b810-46d1-9edf-361163af77df,pro,2024-03-15,,49.0,active
eda1f865-83ec-44c4-96af-1c1935e7949b,aa3aa38a-0c82-4501-82e6-f2e8a3bd292b,pro,2024-02-25,,49.0,active
3873d8fe-86d1-4cec-bd77-73dbac62ff90,b23a4959-355f-4406-b83d-e9ebf10266df,pro,2024-03-09,,49.0,active
b5e82a0e-8732-408c-a833-f089b59b4c94,588deb93-b6cf-4694-8810-8f95dbe6b6a5,pro,2024-03-05,2024-04-09,49.0,canceled
df26d6ae-2b34-4157-abb0-8ec4ceafc31f,baab5de2-97c7-4e76-b559-e5dbe1680361,pro,2024-03-02,,49.0,active
309fb759-a942-42dd-81ad-f57bf172091f,99994155-0dd6-4bbd-bcf7-cff7e93f6500,pro,2024-03-27,2024-04-26,49.0,canceled
