user_id,signup_timestamp,acquisition_channel,country
732bb2e1-3481-4aa2-a156-2ebd55bc3978,2024-02-01,sales,US
8aa05ac9-d3e0-4b84-be83-d30ff317bedd,2024-01-27,referral,IN
422f6d6e-caa2-4ec0-8c06-013efd97def6,2024-01-27,paid_search,CA
dd7c294f-7ab2-43ca-b254-5d909e9faebb,2024-01-29,referral,CA
74c8b376-21ce-43f7-9c1d-ef51cc447c5c,2024-01-19,referral,US
376c2cdd-a6f5-49d1-a6eb-a9080ccb6514,2024-01-26,organic,CA
6669a38d-845b-4d85-8405-530bb081b636,2024-01-22,paid_search,US
97da5bbc-df14-4bc3-817d-9938ccef43ba,2024-01-28,referral,US
d5ee2327-bc70-4803-8b99-4ef8fadc4512,2024-01-22,referral,DE
238b8f8b-6b2a-4be0-be3c-f2170b0fab02,2024-02-04,organic,GB
4aefd438-7673-4f58-a676-a8922803854a,2024-01-31,referral,GB
909e0d35-4c00-4d2a-8e3c-490792e827a4,2024-01-28,paid_search,CA
d175c9a4-73fd-4eed-89c7-bb92e9685234,2024-01-31,sales,DE
ad3038de-af50-4f8f-ace2-bc01765692c5,2024-02-01,referral,CA
e5ea6894-53a8-4de3-8dcb-3f414ffa348e,2024-02-04,referral,CA
3944426f-e9f5-42b7-8cc6-a570c1260dbb,2024-01-24,paid_search,DE
188db693-e234-40fe-918e-33fe2e7a15d5,2024-01-29,referral,GB
6fe2256d-f8fc-4d30-b49b-e91fc59be05b,2024-02-03,paid_search,CA
5ddb79be-80c2-4246-a6e5-41cc76d382ac,2024-02-03,organic,IN
0b3d9fb9-3dba-431e-ab9d-7191e13e392d,2024-02-02,sales,IN
24b7226c-fccd-4713-b13f-4dceed741099,2024-01-28,organic,CA
5684e0a9-9823-4fe2-8abe-4fd193994ff7,2024-01-29,referral,IN
502f59a6-39e7-4f1a-8baa-b0195c9a90d2,2024-02-03,paid_search,IN
66d3fda5-dc4e-47d2-8a1e-0a19d12d1adf,2024-02-03,organic,DE
5df0a7c9-4ecf-4d1e-b05e-6ddc94995684,2024-01-29,paid_search,GB
08ce12c9-fc03-460b-a307-c0d9c99cc8b3,2024-02-04,organic,CA
94837ba4-b451-40dc-9dfe-f3aa0c1a393b,2024-02-03,referral,GB
6e4c4faf-1aed-4241-ae20-19e57c631b79,2024-02-03,paid_search,US
dc29c04b-433d-4921-9a9b-50bd6c229a4b,2024-02-07,referral,DE
c8c98a9f-9fc0-493f-b194-a9b4b6a12fe4,2024-01-30,organic,GB
6409bc1e-e000-4a44-8fdd-996cdcf4bb28,2024-01-29,paid_search,CA
080b1976-320a-4084-a903-745aa2867d3c,2024-01-28,organic,GB
a2b62b44-8a42-4aff-b30f-c1e487a2cf22,2024-02-07,referral,US
449a31fd-9693-441b-b9c7-f368089ad6dc,2024-02-10,organic,US
1e8f63dc-8f4c-4428-9d39-118643f7b8e5,2024-02-06,sales,DE
774212a4-6220-4523-8ae3-7e2f742d8700,2024-02-05,sales,CA
e409869d-cb68-463d-a331-555f0923bc53,2024-02-06,sales,DE
fd408445-036f-4e81-bfa6-ae0dcd35c31c,2024-01-27,sales,GB
893e0eae-af3d-4ff1-9a17-dbdae8ef80e1,2024-02-05,sales,US
74043a22-af01-4da1-8642-5e63dfd597cb,2024-02-07,sales,IN
681daf20-161c-4359-bcc2-b62c7ad112b2,2024-02-03,paid_search,CA
293b5b62-3e46-4f57-9448-a4bbd802c49f,2024-01-28,sales,US
fef220ad-52a2-4291-9b98-cceb2ab2f1a5,2024-02-01,organic,GB
bd5d1f2d-ebcb-4325-be9c-2e2409576fd9,2024-02-03,organic,GB
45694839-0e78-4658-8f8c-37588257d562,2024-01-30,referral,US
78f7b5ee-e3dd-4b37-892f-62320cba40ee,2024-02-05,organic,GB
97394670-2171-4ca4-896f-2dabd541028a,2024-02-03,paid_search,DE
de138a2b-81e5-4fb0-983b-64829d4fff86,2024-02-02,paid_search,US
f8e0bd62-59e5-44c2-ac46-fc7d9afa7dc1,2024-01-26,organic,GB
6d351390-12d7-4cdb-8402-bb9eb21ca616,2024-01-24,sales,US
76d2d24d-4ebf-4626-ac6f-963c0731cf80,2024-02-07,sales,CA
09aa4705-2801-4b5d-bad9-38dcbbc4edb1,2024-02-04,sales,CA
c3d12817-b19c-4c99-ab61-d01c39dc0be8,2024-01-31,organic,US
b8799f84-af32-4e92-a3bd-417186c55d34,2024-01-28,referral,CA
4aac1efc-5b96-4faf-a226-d6a8525bf4bf,2024-01-27,paid_search,DE
571b2a61-3ce8-4761-9144-9a6633680e51,2024-02-02,referral,GB
fdcb7d39-288c-4f45-acae-a0beafdafcaf,2024-02-01,referral,CA
15759a7b-e564-43f3-8d4a-831da7a35fb1,2024-01-27,organic,US
6f492275-33a7-4501-9609-714f3457f048,2024-02-15,sales,IN
b4322b12-af61-4b64-b788-c53c9da2ee88,2024-02-08,sales,CA
50525d4a-e73c-455c-83a9-bf14930b80dc,2024-02-01,organic,GB
0209d33b-ef2f-4f35-b3ca-d13c04c71016,2024-01-21,organic,DE
b48d8d83-420a-4841-89c5-15e36171aace,2024-02-02,organic,GB
6fd8a18f-0b56-419b-aee3-72d8e76e67c1,2024-02-09,sales,CA
2f15c9cd-70ec-4a76-85ef-ecc994e716b4,2024-01-24,organic,US
ecc66420-10f0-405d-9e21-a2525bf5449c,2024-01-27,paid_search,CA
b818bc98-d79f-49a9-82e0-4f32c3346eaf,2024-02-05,referral,US
034da717-536f-483b-8362-e8253dd6343c,2024-01-27,sales,US
e4957287-6716-4836-b082-ef1543ec4f62,2024-01-27,referral,DE
e3bafcb2-0c64-4c34-ab6f-fa0683a487f7,2024-02-03,sales,DE
53a33bbd-3974-4bef-a468-f4c214417361,2024-02-01,referral,US
7a15857f-b521-4344-992b-f0a6d98c49ac,2024-02-04,sales,CA
ec947515-9a03-4aa5-b06c-389512aafe3d,2024-02-03,referral,DE
04c6d78f-d8ef-449a-b6c1-e9defe3b797f,2024-01-28,referral,CA
ae1a9c7d-4a28-4abe-a4d1-93f6cce89c6f,2024-02-09,sales,US
293e285a-023c-4902-a8fb-d6357e0dfd96,2024-01-23,referral,DE
05643768-7f98-4ee2-acf7-f166585b5d5c,2024-02-04,sales,GB
c8802fc5-5a69-445a-9916-431588e25a32,2024-01-23,paid_search,GB
8822adea-e55c-4116-8f16-ae97f47a4a12,2024-02-04,organic,CA
829d473f-c82a-4a9e-aee6-df6b078a7ed1,2024-01-27,organic,US
96170739-e72a-4bab-8613-f129f108a5f4,2024-02-01,referral,IN
0b4bc795-47f5-48a6-84e9-de4997619c45,2024-02-13,sales,IN
87f387a7-87a7-4e63-ab51-d71f3a2f61e6,2024-01-31,paid_search,IN
0e0fb94b-21f2-499e-9446-21b51df36303,2024-02-01,organic,DE
35ac897f-0250-403f-8c01-d373abd26c82,2024-02-02,sales,IN
781f1fc2-0e54-4f20-bbd9-4300e3afc115,2024-01-26,sales,IN
57ba4906-646a-4b99-8c36-d3831809718f,2024-01-28,paid_search,DE
b6cfebe5-a66d-4662-8c47-3b70892e629e,2024-01-30,referral,US
506b1909-a5a4-49c2-8fe9-5da9c268d832,2024-02-01,sales,US
ec0d2785-5205-4934-aff0-eb714844e216,2024-01-28,paid_search,US
d6bd1677-0d75-4902-b1c8-05635891c694,2024-01-29,sales,CA
478aa247-8cf7-4b9d-b693-2808467ef690,2024-02-03,paid_search,CA
3159edb7-7a6e-4353-aa75-43427c6737d5,2024-01-24,paid_search,CA
4b7994d3-f2d8-4a0b-9b31-7d4d34dd4afb,2024-01-24,organic,DE
d392d532-6f51-4898-a7f7-e8303d6ebc23,2024-02-03,organic,DE
a142d6e5-7ef7-40c1-bbad-9f0ebfa0a5fa,2024-01-31,paid_search,CA
7bd02d77-7d56-4c27-9dce-5c2f08f8e9d9,2024-02-02,referral,GB
2acdcd27-75d8-4da6-859f-eb7c6291958d,2024-01-30,organic,US
bee61f7e-3e3d-4f92-b55c-9dc2f06533d1,2024-02-07,sales,IN
8bbc7087-fb2e-4094-97bb-fbb8d2a2aac2,2024-01-23,sales,IN
b1a71abe-52cd-42db-a182-b194100a7df7,2024-02-01,referral,GB
2978d372-65a3-4b34-b65e-71f3e2d294d2,2024-01-22,sales,US
8219267c-c13e-4672-857f-5b19f9ce25d4,2024-01-23,sales,US
79840e78-554e-4cb0-af7a-5659cc54b975,2024-02-01,sales,CA
a07d44d9-5ade-4c8d-b589-55c2f36ce35f,2024-02-02,paid_search,IN
209e9aa4-f7aa-47df-9ade-d22a46c08f21,2024-02-03,organic,US
3f0be9ca-fa36-4d12-a4fd-2cf9ee411c1e,2024-01-28,organic,GB
215d3576-55ef-43df-a5f1-279ff87a0c6b,2024-02-08,referral,DE
71bbe841-9d32-4896-b7f8-fd0ac7d0b7d8,2024-02-01,referral,DE
a3cbcc71-cf1c-40d7-b34a-2b995bb1555a,2024-01-29,sales,IN
74c239b2-c0ac-4443-bbfe-01268b1e59f6,2024-01-30,sales,US
4201c29b-e18a-4a09-993d-07f70598d429,2024-02-03,paid_search,GB
2b9c9c9c-0800-48cc-9e19-fdba15fd1f48,2024-01-29,sales,CA
238811aa-734c-43c0-9fc0-cfd82f06175f,2024-01-20,sales,US
42decd2d-2c31-4be9-a60b-ec4d9bb6e0ed,2024-02-03,sales,GB
992936f9-7f1c-4a5c-98dc-96feda752d2b,2024-02-03,paid_search,US
58c222ba-fb84-4f58-9dec-a047f6644424,2024-02-04,sales,GB
86d8995d-e85f-4ec4-9dd2-4ec20a35b334,2024-01-30,referral,US
47c49533-872b-46a4-a431-5d13335ad47f,2024-01-27,referral,GB
5254d908-60af-4499-a52d-3a2a61dbfd14,2024-01-29,referral,GB
24016961-6024-438a-92fe-d3c95a5faed2,2024-01-28,sales,US
afe9b393-c2d1-4101-ad2a-90bb93a7be7a,2024-01-25,paid_search,CA
232fff0e-ecef-417b-81ba-eded84c0d521,2024-01-29,referral,DE
1c939831-8d5e-4c6a-8c65-6cb268750e84,2024-01-30,referral,GB
64365669-f272-4e16-8e9f-0b3b29d024a8,2024-02-03,sales,IN
df49a7c0-c81b-4b5e-b111-8b28d2dd1fb8,2024-02-02,organic,CA
637d91e4-ae92-44b0-9825-4972c9ec5952,2024-01-24,sales,CA
bbc9d31b-3cd7-48f8-9f09-541a3a720cc1,2024-02-02,sales,DE
c4529e06-a4a6-4280-babe-3f253c60169b,2024-01-29,referral,US
5e7ffe95-a82c-460d-9ccd-31408e8e0760,2024-01-24,paid_search,US
5d37f28d-fd0d-4815-8366-5dd451aaf357,2024-01-25,referral,IN
05ce79b4-de7f-4004-9124-8f590ee45b66,2024-01-26,sales,CA
53e7ca02-4008-4591-aac7-f1b427ffb992,2024-02-01,organic,CA
bc7ee726-2007-4f33-bc21-f259afb5bf5a,2024-02-07,paid_search,CA
5567b33a-0bfa-4293-9d2c-a17b8560c892,2024-01-28,organic,CA
97e37bf9-b1ab-4a57-9f7b-2604e9e1bbb1,2024-02-01,organic,DE
189228ce-c01b-4c92-9126-f8f54dbed58e,2024-02-01,organic,GB
7f44e4c6-3670-4406-a6dd-32ed0f06f21f,2024-01-29,paid_search,GB
4c187c7f-f46c-463f-868e-c9700e6cf707,2024-01-24,referral,DE
c48cc3ad-51b2-4bde-a5f0-a6a527c96b3a,2024-01-30,sales,US
ed507bcf-b211-4f72-9b3c-22ecbf2f6efb,2024-01-22,organic,CA
901fb878-7f5f-45a8-9b25-88c894e9faaf,2024-02-04,referral,DE
ecaebf6f-f474-44a0-b15d-fd09ab4be8f2,2024-02-06,sales,CA
eb319134-b726-43b4-a253-efb36d6dbeb0,2024-01-31,sales,IN
81f901c4-626d-4966-b834-c5c622660ccf,2024-01-24,referral,GB
4e88f47d-268d-4e99-b178-9c246701ec3f,2024-02-17,paid_search,GB
0203f9aa-5b8f-4331-aa2d-27dd73ffafbc,2024-02-04,organic,GB
84abb458-07d4-4575-bf76-6cd8e276ba2d,2024-01-29,organic,DE
e6040625-4780-48ce-abdf-31e6044bd20b,2024-02-01,organic,CA
828c00c8-180b-421e-a6bf-c3157b3ea1ed,2024-02-03,paid_search,CA
5ad5f59e-54f4-480c-a734-32ca0dffe204,2024-01-22,paid_search,CA
cd564841-712b-40fc-911e-7527c2297595,2024-01-27,referral,DE
5c883650-d15a-42ee-b84e-330b3f01bdce,2024-01-30,organic,US
7af8b854-0189-4d1e-a7fe-1cec4ec81a6f,2024-01-29,sales,CA
7b4d61ab-9a13-4b85-a25b-ed3054e0e8ad,2024-01-29,paid_search,IN
d81c58c5-62d9-42f8-9a96-9be90db5e47e,2024-01-30,organic,CA
74076dee-4424-4310-81ae-4f106746ab49,2024-02-01,referral,IN
f3b73662-b941-4ca3-8d6d-44bd46b66c21,2024-02-05,referral,GB
343aa9c4-72b7-41bc-a2cb-b43de3988e2e,2024-02-06,sales,DE
288fbd45-263d-4ce2-8117-a3b43eef0224,2024-02-05,referral,DE
cfc7f99f-1710-49ff-970a-5aa041c8c9d3,2024-01-30,referral,CA
9cb9c0ab-a6a2-4c35-87a9-5849c315fe40,2024-02-01,sales,GB
e967e365-5dda-42b6-8afc-3a3536dd92c8,2024-01-26,sales,IN
bfce44e6-8045-4d7c-909f-152a92bf8e78,2024-02-01,organic,US
4e1810fc-ff72-4651-af2e-54c3e5b2fe64,2024-01-20,referral,IN
eee85a50-aefe-43a6-b665-4be1b302d7b1,2024-02-05,referral,GB
473e6021-014a-4e3d-89d2-faabee432d0d,2024-01-26,organic,DE
39c7a88f-d35d-4d11-baf5-d6034fc27776,2024-01-21,organic,GB
940f272d-31a9-4157-94d1-99e7edc1aa24,2024-01-25,referral,GB
6448e7ac-5964-4fbc-97c4-60b5af64a255,2024-01-26,referral,GB
f5803716-306f-4786-8746-23cddd4e5e7a,2024-01-19,referral,CA
ce484d62-7373-4e61-ab1a-55f64e0c4a4f,2024-01-31,paid_search,IN
ca94cc46-e7c2-43a0-a7f9-9c27b2dacb42,2024-01-29,paid_search,US
1f521d45-5d6f-4654-8a35-e913f8a297ba,2024-01-24,sales,GB
dbbee5bc-0c21-46fb-abba-443aed2bc3c0,2024-01-20,paid_search,US
f01812f2-9b4b-4b58-a9d2-4bc396e01f63,2024-02-01,sales,GB
20258b9a-432c-478a-aaba-7f8bc12dc9ca,2024-02-07,referral,DE
f9462b99-e6c8-49f5-813b-6ce472b0faa9,2024-02-14,sales,DE
49522413-ef93-43bd-a97e-d2954ab44d73,2024-01-22,organic,IN
2ead2c08-573a-4cbd-82a3-b9b4f1a6bfa9,2024-01-25,paid_search,GB
cdb472fa-b534-4f60-8916-1a7c18a72287,2024-02-02,paid_search,IN
ee50e067-7f4c-47ff-bdf0-baf7e7b67d3b,2024-01-27,sales,GB
f29fb1a2-cdee-4ec9-8be7-1e4819fe3faf,2024-01-25,referral,CA
418b010a-d048-4be1-9968-5429a2e6440d,2024-01-23,paid_search,GB
34cca9b1-1e18-48d8-a5ac-9833c4f267b8,2024-01-27,organic,DE
3b8383ff-293d-4159-8b88-a7546ac1d174,2024-02-12,paid_search,GB
c311e97a-ec0e-40ba-9a74-ec7a64876889,2024-01-29,paid_search,GB
01c9d8c3-14f1-464d-9ec5-db35c189e95b,2024-01-21,organic,CA
a2e4ec18-65fd-4f9c-baa4-17ec87f05e71,2024-02-03,referral,CA
d0466bd1-9ce8-469f-b60b-98343fb489e3,2024-01-29,referral,DE
1259d71c-911f-461d-a2a2-a9a78e6261db,2024-01-30,referral,GB
ddf35929-7e74-475b-b8db-e3ff064137a7,2024-01-28,referral,IN
2091cff9-7275-446d-bd58-2925b759ce5c,2024-02-02,referral,DE
10498022-d6f8-44f0-9329-71ab75a6a6f9,2024-01-28,organic,DE
cca34561-fe66-4d6b-b327-182a55e6d020,2024-01-26,organic,IN
b769d0af-9114-41e5-99b9-fcefcf895338,2024-01-25,organic,DE
2b99244c-866b-4156-98ff-8af94e4607f3,2024-02-03,paid_search,IN
33d601cd-6342-40cc-8df7-a2790795be97,2024-01-31,organic,DE
cbd8cd55-7b79-435d-a474-ac10b845fb5e,2024-01-21,referral,DE
f4f1b3b6-c1de-49b5-ad7b-ddda49aeb1cf,2024-01-28,organic,CA
1aef8f8f-1d09-4f48-ad7f-3ac93ab42413,2024-02-07,paid_search,CA
014284a8-0447-40d6-9d4b-99d96ea2ca82,2024-01-26,referral,DE
e53955f4-c36e-459c-9bdb-b577396c5363,2024-01-25,sales,CA
629027c6-cfbd-4874-afa1-1615563cd4d9,2024-01-28,referral,CA
2a7e9c9f-a585-45b2-b2cf-a842b940b395,2024-01-30,organic,DE
ef6a5d83-868d-4c89-9f2f-8d07e8055bce,2024-02-07,referral,CA
58bb570f-7e6d-475e-a995-0c1c0501724c,2024-02-03,referral,US
867e994d-409e-4e07-af1c-e290beed6f69,2024-01-30,organic,DE
b600e5af-8741-4724-b215-ef7970476a0e,2024-01-29,referral,CA
de143443-763b-4618-9f03-f32204977805,2024-02-03,paid_search,IN
2a3e3ef0-7cf8-4583-b1bc-24a445a0301b,2024-01-24,paid_search,DE
ba55ee6d-6325-4e6e-bc5a-c142e7b59183,2024-01-26,organic,CA
41c34dad-f5f1-4436-a48c-f7ad8f20de96,2024-02-03,sales,DE
796540bc-19b2-4440-a2de-3a5627b19a4d,2024-01-30,sales,DE
c06101eb-708a-4969-b043-29b2fdb0062c,2024-02-01,sales,DE
73a41228-682b-4429-adcb-a758bee71b5a,2024-01-25,organic,US
b18d550b-9fdf-49e6-965c-a4e4492bf6be,2024-02-01,paid_search,GB
f40d0769-b277-4bd2-8082-143bf6a020a7,2024-01-26,organic,GB
43191fb1-1fa1-44d4-9789-8430a3cd310a,2024-02-05,paid_search,US
4bef40e9-3b1c-4442-8d28-d05a2763f922,2024-01-27,organic,CA
14064bb7-afa1-47e9-a8c3-7f335d44d61b,2024-02-01,paid_search,GB
42f933ba-6d20-4a80-8571-08f10364832b,2024-02-04,referral,CA
0794ad43-a751-4060-aa81-db447aac72a4,2024-01-31,organic,DE
89d1fd14-e9fc-41d0-a6a1-53082d025366,2024-01-27,referral,CA
0633aa2c-7d08-4d7c-8d10-b4f4e7b19bcc,2024-02-02,organic,US
5e205977-b748-4a24-bbd1-70962a22601d,2024-01-27,referral,GB
100e7bdd-d39c-4f2f-a47c-4b30dd794406,2024-01-31,sales,IN
05b3602a-e0b7-428e-9de4-defdcaec2a21,2024-02-04,referral,DE
ee032dd0-4900-40cb-803d-7a0c9ce21986,2024-02-01,paid_search,GB
060cff69-b150-40ff-9611-f7be4b9b3f19,2024-01-25,sales,GB
58a523d5-7951-4842-aef7-6131064b4e1d,2024-01-22,paid_search,CA
ec8938c5-df6b-44da-b53a-8ecda9822b83,2024-02-01,sales,US
860758f8-c09a-48e9-b85a-9bd6597b8c80,2024-01-31,paid_search,CA
35741759-4128-4c7f-b8f2-de93476d6627,2024-01-25,paid_search,CA
6ced61a9-f723-4b8d-926e-26c61615962d,2024-02-07,organic,IN
78cee00b-0483-40b6-b680-98c40df547ba,2024-02-08,paid_search,US
b74e244d-8ba1-4031-a8ee-bd1cd66920ac,2024-02-06,referral,US
79f42c98-52cb-4ed2-b28a-e2f0aa858991,2024-02-01,sales,GB
ff9e0f8a-1e41-4026-80fa-eab5ced3748b,2024-01-27,organic,IN
fc09e8d9-598d-4183-8be8-59c39cd6bdc8,2024-01-27,organic,US
f2f07b3c-b4a0-408d-9886-1dbc4cca9dae,2024-02-01,organic,US
c036c0ca-a2ae-44fd-b824-4992e02a32e0,2024-01-30,organic,DE
cc3e6668-721f-4bc6-b369-5456618f85ad,2024-01-22,sales,DE
dc3289ec-9279-423c-a97e-e882e6b1991a,2024-01-25,organic,IN
06b4f8fc-7a6e-489f-b834-2aea3aa16ee4,2024-01-26,referral,DE
c230d850-921f-4fb9-8957-3cb48264e468,2024-01-29,paid_search,CA
e93cc636-ed94-4f76-bb68-2725d6c57d8d,2024-02-03,organic,GB
7298d081-ee7d-45d1-829c-f1e6fe72f2c5,2024-02-10,sales,US
632f1c88-ca7a-4d8a-a434-fc3130de70df,2024-01-30,referral,IN
841fd35d-4db1-45ab-a143-2f18e9bfa044,2024-02-03,paid_search,DE
3d25c6dc-d57b-4ffa-aee0-7aa3b94b0fb9,2024-02-04,organic,IN
cc400e33-3298-48fe-b7c1-76acc69e7bbd,2024-02-07,organic,GB
41e8ad64-ab85-4324-ba79-d68a6beb75e2,2024-01-27,organic,US
151a1c9e-5e6e-460f-9478-d545cb31d7ea,2024-01-24,sales,CA
3bbe79f5-c02e-4c88-8ecf-e5f3d8e22e50,2024-01-31,paid_search,GB
66ea85ee-8230-4468-bbc2-492fa5eee356,2024-01-26,paid_search,GB
704cec14-7e93-451a-ad1d-01318855fbe0,2024-02-04,sales,GB
424ef053-5649-449d-b543-e2b855b1eccc,2024-01-29,paid_search,US
7085cc37-2e71-46ba-acfb-57ffe345b500,2024-02-10,sales,CA
b9a847bd-e245-4d5e-aaaf-aca0d433b7b2,2024-02-05,sales,GB
d6061041-2426-49cd-87c2-e8a2304b7f4b,2024-01-29,paid_search,US
c5dddbf4-bfbb-4a75-82bc-3ef721c5b8b6,2024-02-03,organic,US
b8191b9b-c5bc-4d6d-b2a6-41c232563405,2024-02-01,organic,IN
df577e00-7939-4c9d-99f4-087f86b97d62,2024-01-31,sales,CA
d27bbfa5-b891-49b5-b9ab-43cc6907071c,2024-01-30,organic,IN
0f658afe-f143-4491-8b54-9dfc9b647c58,2024-02-04,organic,US
01436aa7-3c9a-4f3f-ba45-952951b64db8,2024-01-29,referral,CA
ae621bb2-68d3-455a-974c-9cf784997697,2024-01-26,sales,GB
41822277-a99a-42c5-a7ca-b2f008d5cf30,2024-02-09,referral,DE
6086fabf-a81e-4a61-b4ae-cb64319679b0,2024-02-06,organic,US
3b3fca36-c4ce-45b2-acf3-75ec53f9363f,2024-02-13,paid_search,US
700c861f-39a9-41a9-a4bf-964d2a567ac6,2024-01-28,referral,GB
443942bb-a1bf-4f91-8aa7-6c7762803475,2024-01-31,referral,DE
87cc2f06-5237-48e3-9763-9fcdecc877d6,2024-01-27,organic,US
e85afa74-41ae-4c46-a346-bff8b0cc3dcf,2024-01-28,organic,US
c2248f78-f8e6-47f9-aa3d-e6e29bbd9cd1,2024-01-24,paid_search,CA
6baf94eb-87d2-424c-8275-b2f8af92a59f,2024-02-12,referral,GB
0b93cf46-0b87-4c3c-a336-3b325c0710d4,2024-01-28,sales,IN
57d75178-fbfd-46a2-957a-864179a25432,2024-02-02,referral,US
e309e87f-1166-404a-9a36-2e28c68002e4,2024-01-23,referral,GB
08576e7c-c04c-4c95-9ec2-760364781be7,2024-01-28,paid_search,US
f0be995e-0ab7-4322-8f8c-a16fda4b5c1f,2024-02-04,sales,DE
5d0d393f-93f5-4900-adbb-8654369b34c3,2024-02-12,sales,GB
707c8103-fb34-4c8e-b466-3cc6f953380c,2024-02-07,sales,DE
8a97c693-1393-410c-a5fb-e82675d51441,2024-02-03,sales,CA
235bc6aa-5cb8-4859-a631-271571e0a353,2024-02-03,organic,CA
0603bc14-4cb6-46b5-8431-91f53006b8e1,2024-02-07,organic,CA
7e0c52a2-fcaa-48a7-b552-a200f9af857c,2024-01-31,organic,DE
175634ab-82ad-4cb3-8540-4ec56ac3378b,2024-01-29,sales,IN
ea49560a-033a-428e-b140-19f56fc58e04,2024-02-06,sales,CA
395d1349-77d7-4915-bb8d-1a4ca9fe253c,2024-01-25,sales,GB
cc2e0efa-d1c6-4ed4-9f2d-6a0ae39c2f8a,2024-01-31,organic,CA
b5265db4-f38d-46f1-94ec-2554951ad289,2024-01-30,sales,DE
cfd19fcc-008c-413b-a0fc-0d75094c74da,2024-02-06,organic,DE
0e120398-58ea-4e87-a718-574e5acdeea2,2024-01-23,sales,US
3aafe06f-f240-4870-b600-4ca1dbabd21c,2024-02-03,organic,GB
7992b7d2-6f07-4785-ab32-117f60e6a8f4,2024-01-29,referral,US
8812a39b-f9dd-456d-a02a-d7148b5d9283,2024-02-04,paid_search,GB
862600b8-9c80-426a-a9e5-a2755a93862c,2024-01-29,organic,DE
9428e00a-69ee-45de-9faf-812f466f119d,2024-02-03,paid_search,DE
78e169c9-9215-458b-943e-29f54a121d18,2024-01-27,referral,DE
bade5ae1-f548-421d-b100-2cd8f38147a0,2024-02-11,paid_search,IN
512a1d00-c3e7-4e59-a9ee-fddb4f0d6a47,2024-02-05,organic,US
cba8415e-3ed1-49e3-b423-f5e8986baa5e,2024-01-24,paid_search,IN
f92ed676-b5d5-4ba3-b36e-4441adde0458,2024-01-29,sales,DE
c23369a4-7606-4873-b83c-785f5634c543,2024-01-28,paid_search,US
a7c44199-d366-4710-a5d6-9ca514b92135,2024-01-30,sales,GB
8bf2da21-5d61-40a6-98bb-5987ea36be9c,2024-01-31,paid_search,GB
1ce866e8-3eda-4b78-960f-afb25cf8d80d,2024-01-27,referral,US
17f1282d-8331-4615-87db-f60bf3c19638,2024-02-03,paid_search,IN
c0919da7-73b2-4a55-9bc4-17af240791b2,2024-01-30,sales,DE
b64dd56f-1f56-4350-ab2c-f505746ff0a9,2024-02-05,paid_search,US
1b7ea106-22ab-45fe-bc17-e8e59e03ef52,2024-02-06,sales,DE
f9ab1cba-9265-4f94-aa95-b06916a1691e,2024-01-30,sales,US
06adce56-4a37-4425-9a56-f5e6fc024e79,2024-01-27,sales,DE
c11544d9-945a-49b0-b999-b431a49a9686,2024-01-31,referral,US
dacd29fc-2a6a-4a07-a94a-8a50fb875784,2024-01-30,sales,US
beaaafeb-9cb5-4c95-99de-ce41acea14f0,2024-01-28,organic,DE
98fe912d-3e30-486b-835a-666e34b87c47,2024-01-26,sales,US
d4f2e3a9-7fe8-424e-b12f-57e30e259282,2024-01-26,organic,US
957de162-a843-434d-8b2a-cac81932c84b,2024-02-09,referral,IN
b71f2134-413a-463c-964e-ed29e6f54c9b,2024-02-04,paid_search,DE
75465d29-85d4-479c-b828-3e60c550f90b,2024-01-23,referral,GB
1717918a-b83f-4772-a243-9bfcf362425e,2024-01-30,organic,CA
06e97194-dff2-4544-84ab-85d6ad88f9ce,2024-01-31,sales,GB
708e7d42-48fc-47af-80d1-a45e2dede19b,2024-01-29,sales,GB
78399749-b605-47b3-9556-0367d731f91e,2024-02-04,sales,US
1cde985a-1720-4d42-a02e-290f30d0cae1,2024-01-26,organic,CA
d1025284-fe73-4f4e-9897-a6d416194a16,2024-01-25,organic,GB
0c35330e-34c0-45ac-ab71-8f17a4770adb,2024-01-29,referral,GB
1fd8907e-9cdf-4efd-a656-6c64e503fc90,2024-01-28,referral,US
73579868-4746-4955-a750-a2ea3611a656,2024-02-03,organic,CA
f3abb743-d0c1-45c8-abac-67ff26ab4447,2024-02-04,sales,CA
8714bd3b-46f4-4f85-8288-121433f6f390,2024-02-07,sales,US
7812bd49-7ec4-42a1-b5a0-0f356f60ad00,2024-02-03,referral,IN
6b9d921e-9571-4c99-b761-3333a9878dbc,2024-01-26,paid_search,CA
fbec5bbe-d884-41d3-ba34-1ef336226c25,2024-01-28,organic,DE
ed5db122-27e2-4b98-a27f-176b56aae182,2024-01-26,paid_search,DE
c0b344c7-1733-46c7-a0d3-3df328ef7ace,2024-01-21,paid_search,GB
4ba23073-b5a5-418a-8fdc-b46867a151a5,2024-02-01,organic,DE
06aca4b5-287e-4c17-b269-58cd2764a931,2024-01-30,organic,IN
ce01fd9d-373e-42da-8883-ad967dfc13b6,2024-01-31,organic,DE
3660ef60-cd0e-4fad-bbf0-60bed8abdd8f,2024-01-20,sales,IN
22e4bf89-8473-4dc3-afa9-e61db3865660,2024-01-28,paid_search,DE
92b44feb-7259-4187-ae44-b41d3131328f,2024-01-25,organic,IN
718b7193-a513-40bd-9c78-f2339cb16b80,2024-01-23,organic,IN
4e2f94f8-7e44-4687-84ff-75c4989d1beb,2024-01-23,sales,IN
